accel.x_mean,accel.x_std,accel.x_min,accel.x_max,accel.x_energy,accel.x_dom_freq,accel.y_mean,accel.y_std,accel.y_min,accel.y_max,accel.y_energy,accel.y_dom_freq,accel.z_mean,accel.z_std,accel.z_min,accel.z_max,accel.z_energy,accel.z_dom_freq,gyro.x_mean,gyro.x_std,gyro.x_min,gyro.x_max,gyro.x_energy,gyro.x_dom_freq,gyro.y_mean,gyro.y_std,gyro.y_min,gyro.y_max,gyro.y_energy,gyro.y_dom_freq,gyro.z_mean,gyro.z_std,gyro.z_min,gyro.z_max,gyro.z_energy,gyro.z_dom_freq,label,source
-6.235800000000001,2.3768576650695765,-11.09,-1.98,2226.7327,0.0,3.4006,0.6217472476818856,2.15,5.01,597.5325,0.0,-7.9256,0.9267732408739475,-9.76,-6.01,3183.7021999999997,0.0,-0.12440000000000001,0.16383113257253637,-0.47,0.16,2.1158,0.0,-0.043399999999999966,1.2919204464671963,-2.4,2.4,83.5471,7.140000000000001,0.27120000000000005,0.10995708253677886,0.07,0.47,4.282000000000001,0.0,frisson,frisson.csv
-4.835800000000001,2.920868425657,-10.64,0.36,1595.8217,0.0,4.939800000000001,0.38864117126212966,4.16,5.87,1227.6333,0.0,-8.112,1.0413203157530349,-10.3,-6.25,3344.4446000000003,0.0,-0.031199999999999995,0.2187294218892374,-0.52,0.39,2.4408000000000003,2.8560000000000003,0.11920000000000001,1.4384586751102724,-2.55,2.91,104.16860000000001,7.140000000000001,0.12120000000000002,0.11131289233507502,-0.13,0.3,1.354,0.0,frisson,frisson.csv
-3.827,3.5030296887123296,-11.45,3.48,1345.8573,0.0,5.5764,0.42588618197823697,4.88,6.47,1563.8808000000001,0.0,-8.0622,1.3018330000426321,-10.62,-5.74,3334.6919,0.0,-0.0646,0.23774111970797143,-0.51,0.35,3.0347,4.284000000000001,0.1654,1.9749847695615275,-3.31,3.92,196.39610000000002,4.284000000000001,0.14800000000000002,0.08099382692526634,0.0,0.34,1.4232000000000002,0.0,frisson,frisson.csv
-2.9781999999999997,2.569718809519828,-8.63,1.98,773.6565000000002,0.0,6.5044,0.3659407602331284,5.81,7.34,2122.0566,0.0,-8.013399999999999,0.9054691822475242,-10.31,-6.38,3251.7227000000003,0.0,-0.05279999999999999,0.12395224887028068,-0.34,0.23,0.9076000000000001,0.0,0.00959999999999999,1.2134792293236831,-2.71,2.3,73.6312,7.140000000000001,0.13259999999999997,0.1552650636814348,-0.1,0.45,2.0845,0.0,frisson,frisson.csv
-3.1982,1.8729983342224306,-6.91,-0.17,686.8303,0.0,6.4386,0.3774440885747185,5.7,7.15,2079.9017,0.0,-8.07,0.7768037075091753,-9.3,-6.78,3286.4161999999997,0.0,0.1094,0.10467874664897359,-0.08,0.35,1.1463,0.0,0.023400000000000004,0.9246677457335688,-1.68,1.54,42.777899999999995,7.140000000000001,-0.1398,0.15905332439153858,-0.42,0.08,2.2421,0.0,frisson,frisson.csv
-4.823799999999999,1.8494884590069762,-8.19,-0.91,1334.4827,0.0,4.7446,0.6615654464979258,2.95,5.78,1147.4449,0.0,-8.399000000000001,0.587204393716532,-9.24,-6.85,3544.4004999999997,0.0,0.20400000000000001,0.08246211251235322,-0.0,0.32,2.4208,0.0,-0.05899999999999998,0.8276164570620862,-1.82,1.96,34.4215,7.140000000000001,-0.34220000000000006,0.06862331965155868,-0.46,-0.18,6.0905,0.0,frisson,frisson.csv
-4.6533999999999995,2.762860553846321,-10.03,0.74,1464.3764999999999,0.0,2.3980000000000006,0.7170327747041972,0.76,3.62,313.22700000000003,0.0,-9.300199999999998,1.0062593900182992,-11.04,-7.23,4375.3139,0.0,0.27819999999999995,0.11760425162382523,0.04,0.45,4.5613,0.0,0.10680000000000003,1.6642312820037966,-2.52,3.15,139.0536,5.712000000000001,-0.27580000000000005,0.0441402310823131,-0.41,-0.21,3.9007000000000005,0.0,frisson,frisson.csv
-4.542,1.9143458412732013,-8.33,-0.51,1214.7242,0.0,0.21780000000000002,0.48729165804474833,-0.71,1.18,14.2445,1.4280000000000002,-9.9146,0.7211940376902737,-11.19,-8.32,4940.9707,0.0,0.15899999999999997,0.157977846548179,-0.11,0.45,2.5119,0.0,0.09679999999999996,1.1697785089494506,-1.99,2.26,68.88759999999999,7.140000000000001,-0.2054,0.044686015709615466,-0.3,-0.12,2.2093,0.0,frisson,frisson.csv
-3.5188,1.7202007324728126,-7.41,0.34,767.0522,0.0,-1.6028,0.6536361067138198,-2.59,-0.5,149.8104,0.0,-10.281399999999998,0.579620600047997,-11.64,-8.97,5302.157300000001,0.0,0.23240000000000002,0.16508858228236137,-0.06,0.57,4.0632,0.0,0.24299999999999997,1.31585903500337,-1.84,3.27,89.52669999999999,4.284000000000001,-0.15339999999999995,0.08687024807147727,-0.24,0.03,1.5539,0.0,frisson,frisson.csv
-3.6719999999999997,1.1606618801356405,-5.85,-1.71,741.536,0.0,-2.8626,0.275469127126798,-3.5,-2.35,413.51810000000006,0.0,-9.9882,0.25346944589042675,-10.64,-9.13,4991.4193,0.0,0.16740000000000002,0.0461653549753492,0.04,0.23,1.5077,0.0,-0.027000000000000007,1.0549052090116913,-1.53,2.09,55.677699999999994,4.284000000000001,-0.0412,0.04269145113485837,-0.16,0.03,0.17600000000000002,0.0,frisson,frisson.csv
-3.3964000000000003,1.1379995782073031,-5.87,-1.3,641.5288,0.0,-4.0606,0.1926386254103781,-4.37,-3.49,826.2791,0.0,-9.577800000000002,0.26200221373110555,-10.04,-8.99,4590.1449,0.0,0.1134,0.07137534588357523,-0.03,0.24,0.8977,0.0,0.23079999999999998,1.264145308103463,-1.52,2.47,82.56660000000001,4.284000000000001,-0.08900000000000001,0.04267317658670374,-0.16,-0.01,0.4871000000000001,0.0,frisson,frisson.csv
-2.0196,1.3806360273439195,-5.4,0.73,299.247,0.0,-4.135800000000001,0.22619540225212362,-4.46,-3.55,857.8003,0.0,-9.9286,0.32245315938908087,-10.43,-9.19,4934.0537,0.0,-0.07780000000000001,0.09833188699501297,-0.24,0.1,0.7861,0.0,0.0998,1.3325516725440707,-2.97,2.99,89.2827,4.284000000000001,-0.012599999999999998,0.06852182134181782,-0.15,0.11,0.24269999999999997,5.712000000000001,frisson,frisson.csv
-3.9928000000000003,1.6353630055739918,-8.26,-0.18,930.8432,0.0,-0.7347999999999998,0.6954631262691071,-3.55,-0.36,51.18,0.0,-10.218200000000001,0.5708999562094921,-11.39,-8.75,5236.8769,0.0,-0.027799999999999995,0.10467645389484687,-0.26,0.14,0.5865,7.140000000000001,-0.2306,1.069228525620225,-3.05,2.41,59.8213,7.140000000000001,0.043600000000000014,0.034971988791031035,-0.01,0.1,0.1562,0.0,frisson,frisson.csv
-4.7222,2.4919536833576985,-11.45,-0.37,1425.4503,0.0,-0.7599999999999999,0.31459815638366345,-1.29,-0.23,33.828599999999994,0.0,-9.718599999999999,0.618355916928107,-10.63,-8.27,4741.6775,0.0,0.13660000000000003,0.12204277938493534,-0.03,0.42,1.6777,0.0,-0.13159999999999994,1.9565575483486295,-4.06,3.85,192.2718,7.140000000000001,0.0352,0.07370861550727974,-0.11,0.21,0.33360000000000006,1.4280000000000002,frisson,frisson.csv
-5.111400000000001,1.6734097047644967,-8.89,-1.79,1446.3355,0.0,-0.6692,0.23591388259278,-1.0,-0.06,25.174200000000003,0.0,-9.3934,0.45873133749505285,-10.2,-8.32,4422.3199,0.0,0.1194,0.10659099399104972,-0.13,0.29,1.2809000000000001,0.0,-0.012,1.5412397607121353,-2.96,3.22,118.7782,5.712000000000001,0.3726,0.1532163176688436,0.17,0.61,8.115300000000001,0.0,frisson,frisson.csv
-6.3276,2.1075431763074275,-11.84,-3.83,2224.013,0.0,0.6013999999999999,0.6631983413730766,-0.36,1.61,40.0757,0.0,-8.7404,0.5080195271837491,-9.68,-7.35,3832.6337999999996,0.0,0.09519999999999999,0.09904019386087651,-0.1,0.28,0.9436,0.0,-0.08160000000000002,1.7018429539766586,-2.99,3.38,145.14639999999997,5.712000000000001,0.3962,0.3418999268791966,-0.14,0.97,13.6935,0.0,frisson,frisson.csv
-6.639200000000001,2.063262310032343,-12.0,-3.96,2416.8014,0.0,0.6190000000000001,0.5142188250151875,-0.57,1.5,32.379099999999994,0.0,-8.263799999999998,0.3778565336208969,-8.72,-7.12,3421.6583,0.0,0.153,0.12165936051122413,-0.05,0.43,1.9105,0.0,-0.049800000000000046,1.8670409636641614,-3.48,3.15,174.4161,4.284000000000001,-0.08800000000000001,0.10011992808627061,-0.31,0.1,0.8884,0.0,frisson,frisson.csv
-6.7536000000000005,2.1215756031779778,-12.23,-3.84,2505.6098,0.0,0.118,0.347591714515752,-0.66,0.78,6.7372000000000005,2.8560000000000003,-8.0216,0.5884398354972239,-9.01,-6.73,3234.6164,0.0,-0.005599999999999998,0.14783991341988806,-0.27,0.23,1.0944,4.284000000000001,-0.10279999999999997,2.035050898626371,-4.06,3.58,207.59999999999997,4.284000000000001,0.0646,0.10669976569796207,-0.07,0.31,0.7778999999999999,0.0,frisson,frisson.csv
-6.1706,1.728893761918297,-9.77,-3.6,2053.2689000000005,0.0,0.44160000000000005,0.20991769815811148,-0.03,0.94,11.9538,0.0,-8.7682,0.4227419543882532,-9.37,-7.88,3853.0021,0.0,0.021799999999999996,0.09921068490843112,-0.14,0.17,0.5159000000000001,5.712000000000001,0.16419999999999998,1.5298236368941356,-2.4,2.8,118.3661,5.712000000000001,-0.00019999999999999917,0.08008720247330407,-0.12,0.17,0.32070000000000004,5.712000000000001,frisson,frisson.csv
-5.854399999999998,1.326341072273644,-8.46,-3.8,1801.659,0.0,0.2186,0.19833315406154362,-0.15,0.61,4.3561,0.0,-9.2512,0.3507970353352492,-9.96,-8.44,4285.388,0.0,0.0762,0.07369911804085583,-0.06,0.22,0.5619,0.0,0.09880000000000003,1.1148823076899195,-2.12,1.97,62.636199999999995,7.140000000000001,-0.014400000000000001,0.057936516981951895,-0.11,0.09,0.17820000000000003,7.140000000000001,frisson,frisson.csv
-5.781400000000001,1.3138751995528344,-8.82,-2.97,1757.5427,0.0,-0.5034000000000001,0.3610463128187297,-1.19,0.03,19.188299999999998,0.0,-8.9706,0.38611091670658576,-9.5,-7.95,4031.0372999999995,0.0,0.1468,0.07420080862093081,-0.04,0.26,1.3528,0.0,0.1714,1.0318042643835117,-2.22,2.23,54.6999,7.140000000000001,-0.027999999999999997,0.08662563131083086,-0.22,0.09,0.4144,2.8560000000000003,frisson,frisson.csv
-5.956600000000001,1.9427965513660972,-9.17,-3.03,1962.7771,0.0,-1.2743999999999998,0.25657092586651353,-1.94,-0.61,84.4962,0.0,-8.861199999999998,0.5108332017400592,-9.58,-7.77,3939.0908,0.0,0.04880000000000001,0.1084,-0.16,0.2,0.7066000000000001,5.712000000000001,0.05500000000000002,1.8501797210000979,-2.92,2.94,171.30949999999999,5.712000000000001,-0.0952,0.06076972930662108,-0.22,0.01,0.6378,0.0,frisson,frisson.csv
-5.6862,1.847678424401822,-9.09,-1.92,1787.3392999999999,0.0,-1.483,0.15343076614551593,-1.98,-1.26,111.1415,0.0,-8.8944,0.6030461342219186,-9.92,-7.62,3973.7008000000005,0.0,-0.018600000000000002,0.11956604869276229,-0.24,0.19,0.7321000000000001,5.712000000000001,-0.23,1.6315379247814008,-2.82,3.34,135.74080000000004,5.712000000000001,-0.0042,0.08045097886290757,-0.2,0.11,0.3245,5.712000000000001,frisson,frisson.csv
-6.378800000000001,1.820536887843803,-11.17,-3.13,2200.1722,0.0,-0.8238,0.4150271798328394,-1.58,0.0,42.5447,0.0,-8.371200000000002,0.7271798677081208,-9.28,-6.13,3530.289,0.0,-0.15100000000000002,0.18678597377747613,-0.65,0.11,2.8845,0.0,-0.024000000000000035,1.730671545961278,-3.08,3.36,149.79000000000002,5.712000000000001,0.10440000000000003,0.10987556598261508,-0.09,0.36,1.1486,0.0,frisson,frisson.csv
-6.0772,2.0940831311101284,-10.09,-2.85,2065.8772,0.0,0.143,0.21172859986312664,-0.23,0.6,3.2639000000000005,0.0,-8.8528,0.6253288414906191,-9.83,-7.49,3938.1552,0.0,-0.061799999999999994,0.14802283607605957,-0.34,0.16,1.2865,4.284000000000001,0.2504,1.9971599435197973,-3.05,3.86,202.5674,5.712000000000001,0.000999999999999999,0.0817618492941543,-0.16,0.14,0.3343,4.284000000000001,frisson,frisson.csv
-6.2764,1.4752637187974225,-9.63,-4.29,2078.4800000000005,0.0,0.4022,0.17771088880538524,0.06,0.75,9.667300000000001,0.0,-8.720999999999998,0.40260278190792465,-9.36,-7.95,3810.8965,0.0,0.0136,0.12457543899180128,-0.19,0.23,0.7852,5.712000000000001,-0.1076,1.346756934268393,-2.37,2.17,91.26660000000001,5.712000000000001,0.005600000000000001,0.0792,-0.13,0.19,0.3152,1.4280000000000002,frisson,frisson.csv
-6.0552,1.3610572948998145,-9.14,-3.93,1925.8962,0.0,0.37920000000000004,0.14160282483058026,0.11,0.66,8.192200000000001,0.0,-8.8606,0.3750541827523058,-9.48,-7.86,3932.5448999999994,0.0,0.028600000000000004,0.11251684318358741,-0.18,0.23,0.6739000000000002,4.284000000000001,0.23979999999999996,1.375843726591069,-2.23,2.42,97.5225,4.284000000000001,0.0036000000000000008,0.06212117191425159,-0.13,0.1,0.1936,4.284000000000001,frisson,frisson.csv
-5.906400000000001,1.325189435514787,-8.28,-3.18,1832.0844000000004,0.0,0.0964,0.1534634809979234,-0.23,0.4,1.6421999999999999,0.0,-9.0572,0.2946593965920653,-9.6,-8.16,4105.984799999999,0.0,0.0548,0.07980576420284441,-0.09,0.19,0.46860000000000007,0.0,0.0011999999999999988,1.242173321239834,-2.28,2.52,77.1498,7.140000000000001,-0.029600000000000005,0.05875236165466032,-0.13,0.07,0.21639999999999998,0.0,frisson,frisson.csv
-6.4166,1.469139353499184,-8.81,-3.75,2166.5562999999997,0.0,-0.163,0.1303878828726044,-0.42,0.1,2.1785000000000005,0.0,-8.4312,0.4127499969715325,-9.24,-7.52,3562.7748,0.0,0.0286,0.08924147018062847,-0.11,0.19,0.4391,7.140000000000001,-0.06879999999999999,1.2981827914434854,-2.14,2.11,84.50059999999999,7.140000000000001,0.024399999999999998,0.06171417989408917,-0.1,0.14,0.2202,1.4280000000000002,frisson,frisson.csv
-5.9874,1.5675481619395304,-9.61,-2.01,1915.3083000000001,0.0,-0.1924,0.19781364968070328,-0.74,0.2,3.8074,0.0,-8.9018,0.421604980995244,-9.82,-8.08,3970.9897,0.0,0.0486,0.10301475622453321,-0.15,0.32,0.6487,0.0,-0.069,1.5767235014421521,-3.17,3.71,124.5409,4.284000000000001,-0.045799999999999993,0.0744873143562043,-0.24,0.08,0.38230000000000003,0.0,frisson,frisson.csv
-6.1646,1.883276092345464,-9.61,-2.53,2077.4511,0.0,-0.6051999999999998,0.16520581103581072,-0.88,-0.21,19.678,0.0,-8.787,0.5122977649765807,-9.74,-7.57,3873.6909,0.0,0.024200000000000003,0.11650047210204771,-0.24,0.2,0.7079000000000001,5.712000000000001,0.14200000000000002,1.676827957782193,-2.57,3.72,141.5958,5.712000000000001,-0.038200000000000005,0.04994757251358668,-0.14,0.04,0.19770000000000004,0.0,frisson,frisson.csv
-5.989000000000001,0.936077454060293,-8.52,-4.28,1837.2181,0.0,-0.8225999999999998,0.17697242723091075,-1.23,-0.48,35.3995,0.0,-8.858600000000001,0.48544828766821285,-9.86,-7.65,3935.5227,0.0,0.021,0.09364293886887574,-0.12,0.25,0.4605000000000001,1.4280000000000002,0.0724,0.8148535083068612,-1.14,2.26,33.4614,7.140000000000001,-0.0344,0.03985774705123209,-0.12,0.04,0.1386,0.0,frisson,frisson.csv
-5.2458,1.1080254329211041,-7.95,-3.42,1437.3069,0.0,-0.9542,0.1535720026567343,-1.26,-0.63,46.704100000000004,0.0,-9.5324,0.3028898149492651,-9.96,-8.66,4547.919599999999,0.0,-0.013600000000000001,0.05729781845759924,-0.12,0.08,0.1734,4.284000000000001,0.06960000000000001,1.0246969503223868,-1.58,2.02,52.74240000000001,4.284000000000001,-0.016599999999999997,0.05006435857973215,-0.12,0.05,0.1391,4.284000000000001,frisson,frisson.csv
-6.0642,1.55157866703561,-10.24,-3.33,1959.0958999999998,0.0,-0.8906000000000001,0.16292832780090757,-1.3,-0.58,40.985699999999994,0.0,-8.8616,0.5248975519089416,-9.52,-7.12,3940.1736,0.0,0.0016000000000000005,0.08139680583413578,-0.19,0.19,0.33140000000000003,5.712000000000001,-0.08799999999999997,1.3181699435201821,-1.99,2.92,87.2658,5.712000000000001,-0.0332,0.06429432323308179,-0.12,0.1,0.26180000000000003,0.0,frisson,frisson.csv
-5.7056000000000004,1.8052148459393969,-8.73,-2.27,1790.6336000000003,0.0,-1.4216,0.23384062948940249,-1.93,-0.98,103.7814,0.0,-9.0124,0.5477538133139742,-10.11,-8.01,4076.1694,0.0,0.030599999999999995,0.11116492252504835,-0.17,0.2,0.6647000000000001,5.712000000000001,0.1476,1.6637097823839349,-2.56,3.31,139.4858,5.712000000000001,-0.1592,0.05563595959449249,-0.28,-0.05,1.4220000000000002,0.0,frisson,frisson.csv
-4.9444,1.477917670237419,-8.49,-2.26,1331.5665999999999,0.0,-1.9356000000000002,0.18750103999711573,-2.33,-1.52,189.08520000000001,0.0,-9.4114,0.4440856223747848,-10.17,-8.19,4438.5831,0.0,0.0284,0.10088329891513262,-0.18,0.2,0.5492000000000001,5.712000000000001,0.1818,1.260632682425773,-2.11,2.93,81.1123,5.712000000000001,-0.0664,0.05698280442379087,-0.2,0.04,0.38280000000000003,0.0,frisson,frisson.csv
-4.7996,1.6607335246811874,-8.29,-1.51,1289.7097999999999,0.0,-2.0036,0.22927503134881477,-2.47,-1.57,203.349,0.0,-9.4732,0.5728296081733205,-10.7,-8.13,4503.482599999999,0.0,-0.0092,0.11721501610288676,-0.24,0.16,0.6911999999999999,4.284000000000001,-0.1016,1.5376116024536235,-2.39,2.81,118.72859999999999,4.284000000000001,0.0466,0.07207246353497292,-0.07,0.16,0.3683,0.0,frisson,frisson.csv
-5.0036000000000005,1.5004329508511869,-8.06,-2.32,1364.3656,0.0,-1.4978,0.22138012557589717,-1.94,-0.79,114.6207,0.0,-9.5504,0.4357153199050959,-10.46,-8.74,4569.9994,0.0,-0.05000000000000001,0.11835539700410792,-0.27,0.14,0.8254,4.284000000000001,0.22579999999999997,1.4211236258679256,-2.37,2.76,103.52889999999998,4.284000000000001,0.10340000000000002,0.04752304704035717,-0.0,0.2,0.6475000000000001,0.0,frisson,frisson.csv
-4.801799999999999,1.3298897548293243,-7.5,-3.09,1241.2945000000002,0.0,-0.9534,0.2610334078235964,-1.43,-0.39,48.85549999999999,0.0,-9.776,0.3827218310992985,-10.4,-8.68,4785.8326,0.0,-0.0286,0.10268417599610954,-0.23,0.17,0.5681,4.284000000000001,0.05679999999999999,1.3336017996388576,-1.9,2.32,89.08599999999998,4.284000000000001,0.06540000000000001,0.06765234659640418,-0.07,0.21,0.44270000000000004,0.0,frisson,frisson.csv
-5.1432,0.857784215289603,-7.49,-3.55,1359.4149999999997,0.0,-0.7124000000000001,0.1942839159580638,-1.17,-0.38,27.262999999999998,0.0,-9.613999999999999,0.3978693252815551,-10.48,-8.63,4629.3648,0.0,0.04339999999999999,0.13464932231541307,-0.22,0.32,1.0007000000000001,5.712000000000001,0.02080000000000001,0.8585262721664375,-1.02,2.46,36.87499999999999,2.8560000000000003,0.0582,0.04794538559653056,-0.04,0.15,0.2843,0.0,frisson,frisson.csv
-5.408200000000001,1.6538678181765314,-9.36,-3.31,1599.1953,0.0,-0.5484,0.12067079182635707,-0.85,-0.31,15.7652,0.0,-9.390199999999998,0.564402303326271,-10.28,-8.09,4424.720299999999,0.0,0.008400000000000001,0.10763568181602233,-0.2,0.17,0.5828000000000001,4.284000000000001,-0.10859999999999999,1.4920670360275372,-2.36,2.76,111.9029,4.284000000000001,0.0194,0.04031922618305069,-0.05,0.09,0.10010000000000001,4.284000000000001,frisson,frisson.csv
-5.549000000000001,0.7048893530193232,-7.23,-4.46,1564.4134999999999,0.0,-0.5686,0.2716542655656266,-1.22,0.09,19.8551,0.0,-9.2504,0.3755846642236607,-10.58,-8.58,4285.548199999999,0.0,0.028399999999999995,0.191074435757377,-0.21,0.59,1.8658,4.284000000000001,-0.012399999999999996,0.5411674786976765,-1.16,1.0,14.6508,2.8560000000000003,0.0316,0.05139494138531535,-0.07,0.15,0.182,0.0,frisson,frisson.csv
-5.4346000000000005,1.4798800086493498,-8.79,-2.99,1586.2461000000003,0.0,-0.275,0.21229460662014005,-0.88,0.05,6.034700000000001,0.0,-9.45,0.5670026454964741,-10.3,-7.76,4481.199600000001,0.0,-0.018000000000000002,0.10031948963187562,-0.19,0.13,0.5194000000000001,5.712000000000001,0.060199999999999976,1.3375447506532259,-1.84,2.57,89.63250000000001,5.712000000000001,0.011000000000000001,0.05119570294468082,-0.12,0.08,0.1371,1.4280000000000002,frisson,frisson.csv
-5.867800000000001,2.038806798105205,-11.67,-2.55,1929.3904999999997,0.0,-0.5239999999999999,0.30543084323623904,-1.11,-0.0,18.3932,0.0,-9.042200000000001,0.820722340380716,-9.97,-6.35,4121.7483,0.0,0.044399999999999995,0.1071850735876969,-0.27,0.24,0.6730000000000002,4.284000000000001,0.20479999999999998,1.6552972421894503,-3.19,3.98,139.0976,4.284000000000001,-0.11259999999999999,0.09030636743884675,-0.26,0.03,1.0416999999999998,0.0,frisson,frisson.csv
-3.8930000000000002,2.1559223084332144,-8.96,0.33,990.1725,0.0,-1.4376,0.3772349930746086,-2.2,-0.68,110.45,0.0,-10.2,0.6990393408099432,-11.34,-8.49,5226.432799999999,0.0,0.085,0.09289241088485108,-0.15,0.25,0.7927000000000001,0.0,0.11359999999999999,1.8188147349304162,-2.54,3.96,166.04960000000003,7.140000000000001,-0.17980000000000002,0.08001224906225296,-0.36,-0.02,1.9364999999999999,0.0,frisson,frisson.csv
-2.7347999999999995,1.524252262586479,-5.58,0.03,490.12379999999996,0.0,-2.1994,0.24207775610328183,-2.6,-1.78,244.79809999999998,0.0,-10.437999999999999,0.3636426817632935,-11.06,-9.54,5454.204,0.0,0.04359999999999999,0.07151950782828416,-0.12,0.18,0.35080000000000006,0.0,0.3996,1.568906574656375,-2.13,3.05,131.0574,4.284000000000001,-0.1416,0.07094674058757033,-0.3,0.01,1.2542,0.0,frisson,frisson.csv
-1.592,1.417655811542421,-5.59,0.52,227.2106,0.0,-2.685,0.18537799222129903,-3.04,-2.31,362.1795000000001,0.0,-10.749400000000001,0.3191765028945584,-11.24,-9.74,5782.573700000001,0.0,0.027000000000000003,0.07305477397131553,-0.13,0.14,0.3033,5.712000000000001,-0.016800000000000006,1.2204793156788853,-1.55,3.24,74.49260000000001,2.8560000000000003,-0.11,0.07874007874011811,-0.28,0.04,0.9150000000000001,0.0,frisson,frisson.csv
-1.4379999999999997,1.6800059523704076,-5.23,1.03,244.51319999999998,0.0,-2.5242,0.31693589257135263,-3.23,-2.0,323.6017,0.0,-10.707,0.5286861072507959,-11.48,-9.34,5745.9679,0.0,-0.0262,0.09384860148132204,-0.23,0.09,0.4747,4.284000000000001,-0.13659999999999997,1.5423366817916249,-2.19,3.15,119.8731,4.284000000000001,-0.11159999999999998,0.09098043745773043,-0.34,0.05,1.0366000000000002,0.0,frisson,frisson.csv
-1.3719999999999997,1.5791845997222742,-5.48,0.69,218.81040000000004,0.0,-2.2128,0.26189341343378614,-2.72,-1.71,248.2536,0.0,-10.873199999999999,0.49594531956658294,-11.62,-9.83,5923.622,0.0,-0.09440000000000001,0.08234464159858855,-0.28,0.04,0.7846000000000001,0.0,0.2962,1.3909779149936206,-2.16,2.92,101.12769999999999,5.712000000000001,0.023200000000000002,0.11984056074635165,-0.18,0.29,0.745,1.4280000000000002,frisson,frisson.csv
-1.9189999999999998,1.7172329486706224,-5.86,0.92,331.57250000000005,0.0,-1.92,0.31074104975043126,-2.5,-1.25,189.14800000000002,0.0,-10.7256,0.6172168500616295,-11.7,-9.31,5770.9726,0.0,0.0634,0.19283785935339565,-0.2,0.51,2.0603000000000002,1.4280000000000002,-0.020600000000000004,1.529996614375339,-2.87,2.81,117.0657,2.8560000000000003,0.1892,0.1119614219273764,-0.02,0.35,2.4166000000000003,0.0,frisson,frisson.csv
-2.2680000000000002,1.0757843650100145,-4.64,-0.69,315.0568,0.0,-1.4474,0.33586789069513623,-2.09,-0.84,110.3887,0.0,-10.837599999999998,0.4173514586053342,-11.49,-9.87,5881.387799999999,0.0,-0.099,0.11560709320798616,-0.36,0.09,1.1582999999999999,0.0,-0.044000000000000004,0.9091006544932194,-1.81,1.57,41.42,4.284000000000001,0.1718,0.0777866312421357,-0.01,0.29,1.7783,0.0,frisson,frisson.csv
-2.792,0.6328380519532624,-4.36,-1.36,409.78740000000005,0.0,-0.7291999999999998,0.20222601217449748,-1.18,-0.38,28.6314,0.0,-10.9276,0.33663962927736235,-11.43,-10.17,5976.2884,0.0,0.0186,0.15530627804438557,-0.27,0.37,1.2233,4.284000000000001,0.03640000000000001,0.4806402396803664,-0.92,1.06,11.616999999999999,2.8560000000000003,0.11240000000000001,0.12177947281869798,-0.12,0.27,1.3732,0.0,frisson,frisson.csv
-2.8906,1.1960608847378966,-6.16,-1.01,489.3065,0.0,-0.45059999999999995,0.2598030792735144,-0.9,0.26,13.526900000000003,0.0,-10.6834,0.5140568451056751,-11.58,-9.2,5719.964499999999,0.0,-0.0013999999999999991,0.1546222493692289,-0.28,0.28,1.1955,4.284000000000001,-0.1924,1.1615826444984445,-2.17,2.01,69.3146,4.284000000000001,0.058600000000000006,0.08435662392485845,-0.09,0.22,0.5275000000000001,0.0,frisson,frisson.csv
-4.6552,1.3932684450600321,-8.64,-2.38,1180.6042,0.0,-0.222,0.32678433254977207,-0.89,0.34,7.803599999999999,0.0,-9.9616,0.594011313023582,-10.86,-8.35,4979.3162,0.0,-0.027999999999999997,0.13449163542763543,-0.34,0.3,0.9436000000000001,7.140000000000001,-0.018600000000000002,1.1805270179034446,-2.1,2.73,69.69949999999999,7.140000000000001,0.06940000000000002,0.10183142933299129,-0.12,0.23,0.7593000000000001,0.0,frisson,frisson.csv
-4.380800000000001,0.855139380452099,-6.14,-2.75,996.1336000000001,0.0,0.4482,0.2584777746731815,-0.32,0.92,13.384699999999999,0.0,-9.974400000000001,0.4559217476716811,-11.02,-9.08,4984.825999999999,0.0,-0.0414,0.09682995404315753,-0.21,0.19,0.5545,7.140000000000001,-0.0648,0.8024618121755077,-1.28,1.45,32.4072,7.140000000000001,0.10400000000000002,0.07397296803562772,-0.02,0.23,0.8144,0.0,frisson,frisson.csv
-4.889,0.25951685879726577,-5.76,-4.54,1198.4835,0.0,-0.254,1.0195861905694878,-1.16,1.26,55.203599999999994,1.4280000000000002,-9.795399999999999,0.254991843006791,-10.35,-9.07,4800.7441,0.0,-0.019400000000000004,0.06777639707154696,-0.15,0.05,0.2485,1.4280000000000002,-0.0028000000000000013,0.1401576255506635,-0.52,0.3,0.9826,4.284000000000001,0.0762,0.0870836379579999,0.0,0.25,0.6695,0.0,frisson,frisson.csv
-4.772,0.05848076606885373,-4.91,-4.62,1138.7702,0.0,-1.1401999999999999,0.03277132893246772,-1.21,-1.08,65.0565,0.0,-9.818600000000002,0.042190520262258016,-9.91,-9.73,4820.334299999999,0.0,0.015,0.006403124237432848,0.0,0.03,0.0133,0.0,0.04039999999999999,0.01441665703275208,0.0,0.06,0.09200000000000001,0.0,0.007200000000000001,0.0049152822909778035,0.0,0.02,0.0038,0.0,frisson,frisson.csv
