timestamp,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,label
972103,-2.03,-0.47,-11.10,0.01,0.04,0.00,repos_assis
972117,-2.03,-0.43,-11.11,0.01,0.04,0.00,repos_assis
972131,-2.05,-0.48,-11.13,0.01,0.04,0.01,repos_assis
972145,-2.12,-0.49,-11.11,0.01,0.04,0.01,repos_assis
972159,-2.06,-0.52,-11.10,0.01,0.04,0.01,repos_assis
972173,-2.03,-0.49,-11.12,0.01,0.04,-0.00,repos_assis
972187,-2.01,-0.52,-11.08,0.01,0.05,0.00,repos_assis
972201,-2.05,-0.50,-11.09,0.01,0.04,0.01,repos_assis
972215,-2.14,-0.42,-11.20,0.02,0.03,0.01,repos_assis
972229,-2.02,-0.42,-11.07,0.02,0.04,0.01,repos_assis
972243,-2.05,-0.46,-11.08,0.02,0.04,0.01,repos_assis
972257,-2.04,-0.52,-11.06,0.02,0.05,0.00,repos_assis
972271,-1.98,-0.56,-11.08,0.01,0.06,0.00,repos_assis
972285,-2.01,-0.53,-11.19,0.01,0.04,-0.00,repos_assis
972299,-1.89,-0.54,-11.14,0.01,0.03,-0.00,repos_assis
972313,-1.95,-0.53,-11.12,0.01,0.03,0.00,repos_assis
972327,-2.11,-0.43,-11.13,0.01,0.04,0.01,repos_assis
972341,-2.08,-0.45,-11.13,0.01,0.04,0.02,repos_assis
972355,-2.11,-0.39,-11.12,0.01,0.05,0.03,repos_assis
972369,-2.12,-0.46,-11.05,0.01,0.05,0.04,repos_assis
972383,-1.98,-0.48,-11.09,0.01,0.05,0.05,repos_assis
972397,-2.12,-0.49,-11.07,0.01,0.04,0.04,repos_assis
972411,-2.16,-0.52,-11.10,0.01,0.05,0.03,repos_assis
972425,-2.14,-0.57,-11.06,0.01,0.05,0.02,repos_assis
972439,-2.01,-0.50,-11.11,0.00,0.07,0.01,repos_assis
972453,-1.87,-0.44,-11.10,0.00,0.07,0.00,repos_assis
972467,-1.89,-0.45,-11.12,0.01,0.06,0.00,repos_assis
972481,-1.95,-0.46,-11.15,0.00,0.03,0.00,repos_assis
972495,-2.01,-0.40,-11.16,0.01,0.02,0.01,repos_assis
972509,-2.09,-0.42,-11.13,0.02,0.02,0.01,repos_assis
972523,-2.15,-0.43,-11.06,0.01,0.04,0.00,repos_assis
972537,-2.14,-0.50,-11.13,0.01,0.06,0.00,repos_assis
972551,-2.02,-0.50,-11.03,0.01,0.07,-0.00,repos_assis
972565,-1.91,-0.51,-11.10,0.01,0.07,0.00,repos_assis
972579,-1.90,-0.45,-11.11,0.01,0.05,0.01,repos_assis
972593,-1.92,-0.43,-11.10,0.01,0.04,0.01,repos_assis
972607,-2.05,-0.45,-11.12,0.01,0.02,0.01,repos_assis
