timestamp,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,label
5618599,-1.12,-1.12,-10.79,0.05,-1.27,0.41,frisson
5618613,-2.44,-1.3,-10.35,0.09,-1.62,0.43,frisson
5618627,-5.22,-1.31,-9.83,0.11,-1.5,0.44,frisson
5618641,-6.86,-1.55,-9.42,0.06,-0.72,0.39,frisson
5618655,-7.81,-1.81,-9.36,-0.03,0.33,0.32,frisson
5618669,-6.66,-1.97,-9.91,-0.16,1.33,0.25,frisson
5618683,-4.43,-2.05,-10.45,-0.24,1.88,0.22,frisson
5618697,-1.72,-1.76,-10.96,-0.26,1.91,0.21,frisson
5618711,0.47,-1.62,-11.26,-0.2,1.18,0.24,frisson
5618725,0.94,-1.26,-11.37,-0.12,0.16,0.31,frisson
5618739,-0.01,-1.03,-11.33,-0.06,-0.75,0.36,frisson
5618753,-1.49,-1.15,-11.09,0.01,-1.42,0.39,frisson
5618767,-3.63,-1.22,-10.71,0.03,-1.56,0.4,frisson
5618781,-6.31,-1.34,-10.26,0.02,-1.14,0.39,frisson
5618795,-7.56,-1.58,-9.96,-0.05,-0.09,0.3,frisson
5618809,-7.5,-1.68,-10.19,-0.14,0.93,0.25,frisson
5618823,-4.72,-1.58,-10.54,-0.21,1.66,0.21,frisson
5618837,-2.21,-1.43,-11.08,-0.21,1.72,0.22,frisson
5618851,0.13,-1.17,-11.23,-0.15,1.17,0.24,frisson
5618865,0.61,-1.16,-11.51,-0.06,0.18,0.29,frisson
5618879,0.66,-1.03,-11.46,0.02,-0.91,0.33,frisson
5618893,-0.91,-0.98,-11.31,0.09,-1.82,0.38,frisson
5618907,-2.52,-0.99,-10.61,0.12,-2.34,0.4,frisson
5618921,-5.08,-0.95,-9.95,0.12,-2.29,0.41,frisson
5618935,-8.78,-1.01,-9.12,0.08,-1.21,0.35,frisson
5618949,-9.09,-1.14,-9.11,-0.06,0.01,0.25,frisson
5618963,-7.39,-1.22,-9.51,-0.18,1.08,0.17,frisson
5618977,-4.44,-1.15,-10.05,-0.24,1.58,0.15,frisson
5618991,-2.07,-1.02,-10.36,-0.22,1.39,0.16,frisson
5619005,-0.41,-0.88,-10.51,-0.15,0.62,0.19,frisson
5619019,-0.5,-0.9,-10.65,-0.1,-0.26,0.22,frisson
5619033,-1.03,-0.7,-10.69,-0.03,-1.14,0.25,frisson
5619047,-2.67,-0.71,-10.43,-0.0,-1.69,0.27,frisson
5619061,-4.24,-0.75,-10.05,0.02,-1.85,0.29,frisson
5619075,-6.97,-0.84,-9.6,-0.0,-1.35,0.28,frisson
5619089,-8.64,-1.0,-9.23,-0.08,-0.25,0.22,frisson
5619103,-7.72,-1.28,-9.6,-0.18,0.7,0.15,frisson
5619117,-5.56,-1.18,-10.3,-0.24,1.34,0.12,frisson
5619131,-3.2,-0.99,-10.89,-0.21,1.35,0.13,frisson
5619145,-1.92,-0.86,-10.98,-0.14,0.93,0.16,frisson
5619159,-0.87,-0.65,-11.02,-0.04,0.12,0.19,frisson
5619173,-1.52,-0.46,-11.11,0.04,-0.71,0.22,frisson
5619187,-2.8,-0.46,-10.83,0.1,-1.33,0.24,frisson
5619201,-4.19,-0.54,-10.43,0.12,-1.56,0.25,frisson
5619215,-6.96,-0.71,-9.97,0.1,-1.17,0.23,frisson
5619229,-7.75,-0.83,-9.8,0.04,-0.36,0.16,frisson
5619243,-7.31,-0.9,-10.0,-0.02,0.5,0.1,frisson
5619257,-5.58,-0.7,-10.31,-0.06,1.11,0.08,frisson
5619271,-3.41,-0.48,-10.62,-0.03,1.16,0.1,frisson
5619285,-2.26,-0.42,-10.57,0.03,0.82,0.14,frisson
5619299,-1.71,-0.32,-10.38,0.09,0.22,0.18,frisson
5619313,-2.03,-0.23,-10.33,0.12,-0.37,0.22,frisson
5619327,-2.66,-0.21,-10.34,0.15,-0.81,0.24,frisson
5619341,-4.3,-0.24,-9.99,0.15,-0.93,0.27,frisson
5619355,-5.5,-0.56,-9.63,0.11,-0.54,0.26,frisson
5619369,-6.99,-0.88,-9.19,0.03,0.23,0.24,frisson
5619383,-6.16,-1.02,-9.36,-0.08,0.9,0.21,frisson
5619397,-4.49,-1.0,-9.87,-0.16,1.23,0.22,frisson
5619411,-3.04,-0.78,-10.35,-0.17,1.2,0.26,frisson
5619425,-2.45,-0.68,-10.54,-0.13,0.83,0.29,frisson
5619439,-2.35,-0.7,-10.58,-0.1,0.41,0.32,frisson
