timestamp,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,label
1078461,-2.93,8.69,-4.38,0.01,0.05,0.01,repos_initial
1078475,-2.96,8.70,-4.35,0.01,0.04,0.01,repos_initial
1078489,-3.03,8.67,-4.36,0.01,0.03,0.01,repos_initial
1078503,-3.00,8.72,-4.39,0.01,0.03,0.01,repos_initial
1078517,-2.99,8.74,-4.39,0.01,0.03,0.00,repos_initial
1078531,-3.00,8.67,-4.39,0.01,0.04,-0.00,repos_initial
1078545,-3.04,8.70,-4.37,0.01,0.05,-0.00,repos_initial
1078559,-3.01,8.67,-4.38,0.01,0.04,-0.00,repos_initial
1078573,-2.98,8.63,-4.38,0.01,0.04,-0.01,repos_initial
1078587,-2.97,8.70,-4.41,0.01,0.04,-0.01,repos_initial
1078601,-2.97,8.71,-4.42,0.01,0.04,-0.01,repos_initial
1078615,-2.97,8.70,-4.40,0.01,0.04,-0.00,repos_initial
1078629,-2.97,8.70,-4.54,0.01,0.04,-0.00,repos_initial
1078643,-3.03,8.66,-4.38,0.00,0.04,-0.00,repos_initial
1078657,-2.99,8.69,-4.40,0.01,0.04,-0.00,repos_initial
1078671,-3.00,8.68,-4.45,0.01,0.04,-0.00,repos_initial
1078685,-2.94,8.68,-4.38,0.01,0.04,-0.01,repos_initial
1078699,-2.98,8.68,-4.45,0.02,0.04,-0.01,repos_initial
1078713,-2.96,8.72,-4.38,0.02,0.04,-0.01,repos_initial
1078727,-2.96,8.75,-4.42,0.02,0.03,-0.01,repos_initial
1078741,-2.95,8.70,-4.34,0.02,0.02,-0.01,repos_initial
1078755,-3.00,8.71,-4.32,0.02,0.02,-0.01,repos_initial
1078769,-2.98,8.71,-4.40,0.02,0.02,-0.01,repos_initial
1078783,-2.96,8.67,-4.35,0.02,0.03,-0.01,repos_initial
1078797,-2.93,8.68,-4.40,0.02,0.04,-0.01,repos_initial
1078811,-2.94,8.68,-4.38,0.01,0.04,-0.01,repos_initial
1078825,-2.94,8.70,-4.34,0.01,0.04,-0.01,repos_initial
1078839,-2.91,8.70,-4.33,0.02,0.04,-0.01,repos_initial
1078853,-2.92,8.69,-4.32,0.01,0.03,-0.01,repos_initial
1078867,-2.94,8.67,-4.33,0.02,0.03,-0.01,repos_initial
1078881,-2.96,8.67,-4.38,0.02,0.02,-0.00,repos_initial
1078895,-2.99,8.68,-4.36,0.01,0.03,0.00,repos_initial
1078909,-2.93,8.69,-4.32,0.01,0.04,0.00,repos_initial
1078923,-2.97,8.72,-4.36,0.01,0.05,0.00,repos_initial
1078937,-2.97,8.70,-4.36,0.01,0.05,0.01,repos_initial
1078951,-2.98,8.71,-4.37,0.01,0.04,0.01,repos_initial
1078965,-2.99,8.63,-4.39,0.01,0.03,0.00,repos_initial
1078979,-2.98,8.68,-4.36,0.01,0.03,0.00,repos_initial
1078993,-3.01,8.67,-4.41,0.01,0.03,-0.00,repos_initial
1079007,-3.02,8.73,-4.38,0.01,0.04,-0.00,repos_initial
1079021,-2.97,8.70,-4.36,0.01,0.03,-0.00,repos_initial
1079035,-3.00,8.66,-4.38,0.01,0.02,-0.00,repos_initial
1079049,-3.03,8.72,-4.37,0.01,0.02,-0.01,repos_initial
1079063,-3.01,8.68,-4.40,0.01,0.03,-0.01,repos_initial
1079077,-2.97,8.71,-4.35,0.01,0.04,-0.01,repos_initial
1079091,-2.99,8.66,-4.37,0.01,0.04,-0.01,repos_initial
1079105,-2.99,8.66,-4.43,0.01,0.04,-0.01,repos_initial
1079119,-3.02,8.71,-4.39,0.01,0.03,-0.01,repos_initial
1079133,-2.98,8.66,-4.36,0.01,0.03,-0.01,repos_initial
1079147,-2.95,8.69,-4.42,0.01,0.03,-0.01,repos_initial
1079161,-2.98,8.68,-4.39,0.01,0.04,-0.01,repos_initial
1079175,-3.01,8.70,-4.39,0.01,0.05,-0.01,repos_initial
1079189,-3.01,8.68,-4.41,0.01,0.04,-0.01,repos_initial
1079203,-2.96,8.68,-4.35,0.01,0.04,-0.01,repos_initial
1079217,-2.92,8.68,-4.38,0.01,0.03,-0.01,repos_initial
1079231,-2.96,8.68,-4.39,0.02,0.02,-0.01,repos_initial
1079245,-2.96,8.73,-4.31,0.02,0.03,-0.01,repos_initial
1079259,-3.03,8.67,-4.39,0.02,0.03,-0.01,repos_initial
1079273,-2.97,8.68,-4.36,0.02,0.04,-0.01,repos_initial
1079287,-2.95,8.74,-4.38,0.01,0.04,-0.01,repos_initial
1079301,-2.90,8.73,-4.40,0.02,0.03,-0.01,repos_initial
1079315,-2.95,8.69,-4.33,0.02,0.03,-0.00,repos_initial
1079329,-2.99,8.73,-4.34,0.02,0.04,-0.00,repos_initial
1079343,-2.97,8.69,-4.37,0.02,0.04,-0.00,repos_initial
1079357,-2.99,8.66,-4.34,0.01,0.04,-0.00,repos_initial
1079371,-2.97,8.69,-4.35,0.01,0.04,0.00,repos_initial
1079385,-2.97,8.65,-4.40,0.02,0.04,0.00,repos_initial
1079399,-2.99,8.61,-4.35,0.01,0.05,-0.00,repos_initial
1079413,-3.00,8.65,-4.32,0.01,0.05,0.00,repos_initial
1079427,-2.99,8.68,-4.33,0.01,0.05,0.00,repos_initial
1079441,-2.93,8.71,-4.31,0.01,0.05,0.01,repos_initial
1079455,-2.98,8.73,-4.38,0.00,0.05,0.01,repos_initial
1079469,-3.06,8.69,-4.37,0.00,0.05,0.01,repos_initial
1079483,-3.07,8.67,-4.41,0.00,0.05,0.00,repos_initial
1079497,-3.02,8.65,-4.35,0.01,0.04,-0.00,repos_initial
1079511,-2.99,8.65,-4.41,0.01,0.03,-0.01,repos_initial
1079525,-3.00,8.65,-4.40,0.02,0.03,-0.01,repos_initial
1079539,-3.00,8.68,-4.42,0.02,0.03,-0.01,repos_initial
1079553,-3.02,8.72,-4.38,0.02,0.03,-0.01,repos_initial
1079567,-3.03,8.70,-4.38,0.02,0.03,-0.01,repos_initial
1079581,-3.05,8.73,-4.37,0.02,0.03,-0.01,repos_initial
1079595,-3.01,8.70,-4.34,0.02,0.03,-0.01,repos_initial
1079609,-2.97,8.75,-4.33,0.01,0.03,-0.01,repos_initial
1079623,-2.97,8.72,-4.38,0.01,0.04,-0.01,repos_initial
1079637,-2.96,8.71,-4.33,0.01,0.04,-0.01,repos_initial
1079651,-2.95,8.66,-4.42,0.01,0.04,-0.01,repos_initial
1079665,-2.95,8.62,-4.37,0.02,0.02,-0.01,repos_initial
