timestamp,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,label
1552396,-7.55,-2.03,-7.26,-0.02,1.41,-0.11,repos
1552410,-7.27,-2.04,-7.49,-0.03,1.39,-0.12,repos
1552424,-6.91,-2.09,-7.61,-0.04,1.33,-0.13,repos
1552438,-6.93,-2.06,-7.66,-0.03,1.25,-0.13,repos
1552452,-6.63,-2.30,-7.75,-0.03,1.16,-0.14,repos
1552466,-6.44,-2.13,-7.93,-0.03,1.10,-0.13,repos
1552480,-6.40,-2.36,-8.12,-0.03,0.98,-0.12,repos
1552494,-6.40,-2.17,-8.16,-0.01,0.93,-0.10,repos
1552508,-6.51,-2.15,-8.32,0.00,0.91,-0.09,repos
1552522,-6.38,-2.15,-8.43,0.00,0.88,-0.08,repos
1552536,-6.39,-2.12,-8.53,0.01,0.88,-0.09,repos
1552550,-6.22,-2.30,-8.69,0.02,0.93,-0.09,repos
1552564,-6.20,-2.16,-8.78,0.03,0.88,-0.09,repos
1552578,-6.21,-2.19,-8.73,0.04,0.88,-0.09,repos
1552592,-6.05,-2.20,-8.62,0.04,0.87,-0.09,repos
1552606,-6.00,-2.25,-8.63,0.04,0.83,-0.09,repos
1552620,-5.79,-2.30,-8.74,0.03,0.79,-0.09,repos
1552634,-5.78,-2.22,-8.80,0.04,0.75,-0.08,repos
1552648,-5.88,-2.30,-8.89,0.03,0.77,-0.08,repos
1552662,-5.93,-2.34,-8.87,0.03,0.84,-0.09,repos
1552676,-6.25,-2.46,-9.09,0.02,1.02,-0.10,repos
1552690,-5.97,-2.49,-9.31,-0.00,1.17,-0.13,repos
1552704,-5.57,-2.41,-9.32,-0.02,1.22,-0.15,repos
1552718,-5.15,-2.50,-9.23,-0.04,1.18,-0.16,repos
1552732,-4.90,-2.57,-9.24,-0.05,1.02,-0.17,repos
1552746,-4.31,-2.68,-9.08,-0.08,0.86,-0.17,repos
1552760,-4.54,-2.69,-9.27,-0.13,0.61,-0.18,repos
1552774,-4.59,-2.49,-9.45,-0.17,0.46,-0.18,repos
1552788,-4.61,-2.51,-9.46,-0.20,0.38,-0.18,repos
1552802,-4.59,-2.40,-9.40,-0.23,0.34,-0.19,repos
1552816,-4.61,-2.27,-9.46,-0.25,0.36,-0.19,repos
1552830,-4.87,-2.14,-9.67,-0.27,0.45,-0.19,repos
1552844,-4.86,-2.18,-9.85,-0.29,0.58,-0.20,repos
1552858,-4.68,-2.11,-9.83,-0.30,0.70,-0.20,repos
1552872,-4.49,-2.17,-9.96,-0.32,0.82,-0.21,repos
1552886,-4.10,-2.18,-9.91,-0.34,0.85,-0.22,repos
1552900,-3.93,-2.16,-9.93,-0.38,0.85,-0.23,repos
1552914,-3.85,-2.27,-9.92,-0.42,0.80,-0.24,repos
1552928,-4.12,-2.01,-9.86,-0.48,0.88,-0.25,repos
1552942,-3.90,-2.02,-10.03,-0.57,1.03,-0.28,repos
1552956,-3.78,-1.84,-10.19,-0.66,1.12,-0.32,repos
1552970,-3.41,-1.71,-10.11,-0.76,1.22,-0.35,repos
1552984,-3.14,-1.53,-10.21,-0.85,1.27,-0.38,repos
1552998,-2.90,-1.33,-10.34,-0.94,1.28,-0.40,repos
1553012,-2.64,-1.23,-10.54,-1.03,1.21,-0.41,repos
1553026,-2.51,-1.15,-10.75,-1.09,1.12,-0.41,repos
1553040,-2.34,-0.97,-11.00,-1.13,1.05,-0.41,repos
1553054,-2.27,-0.83,-11.19,-1.12,1.04,-0.40,repos
1553068,-2.24,-0.65,-11.30,-1.09,1.06,-0.38,repos
1553082,-2.31,-0.60,-11.47,-1.02,1.14,-0.34,repos
1553096,-2.00,-0.61,-11.63,-0.94,1.19,-0.30,repos
1553110,-1.60,-0.63,-11.63,-0.85,1.15,-0.24,repos
1553124,-1.33,-0.66,-11.57,-0.76,1.03,-0.18,repos
1553138,-1.04,-0.67,-11.42,-0.68,0.81,-0.12,repos
1553152,-1.09,-0.65,-11.36,-0.61,0.56,-0.06,repos
1553166,-1.27,-0.59,-11.20,-0.56,0.34,-0.01,repos
1553180,-1.55,-0.50,-11.08,-0.51,0.21,0.02,repos
1553194,-2.16,-0.43,-11.09,-0.46,0.27,0.04,repos
1553208,-2.30,-0.42,-11.04,-0.42,0.41,0.04,repos
1553222,-1.99,-0.30,-11.16,-0.40,0.55,0.03,repos
1553236,-1.54,-0.22,-11.20,-0.37,0.64,0.02,repos
1553250,-1.21,-0.10,-11.40,-0.34,0.62,0.02,repos
1553264,-1.09,0.08,-11.43,-0.31,0.50,0.03,repos
1553278,-1.06,0.18,-11.42,-0.28,0.36,0.04,repos
1553292,-1.11,0.18,-11.42,-0.26,0.22,0.06,repos
1553306,-1.21,0.15,-11.39,-0.25,0.11,0.06,repos
1553320,-1.40,0.25,-11.39,-0.24,0.04,0.06,repos
1553334,-1.57,0.19,-11.43,-0.26,0.03,0.04,repos
1553348,-1.59,0.21,-11.40,-0.29,0.04,0.02,repos
1553362,-1.55,0.29,-11.36,-0.34,0.07,-0.01,repos
1553376,-1.57,0.40,-11.27,-0.39,0.11,-0.04,repos
1553390,-1.46,0.38,-11.25,-0.46,0.14,-0.07,repos
1553404,-1.31,0.41,-11.15,-0.53,0.13,-0.11,repos
1553418,-1.26,0.51,-11.11,-0.61,0.12,-0.14,repos
1553432,-1.24,0.63,-11.02,-0.68,0.10,-0.17,repos
1553446,-1.26,0.87,-11.07,-0.75,0.09,-0.20,repos
1553460,-1.12,0.93,-11.21,-0.82,0.04,-0.23,repos
1553474,-1.13,1.09,-11.19,-0.89,-0.03,-0.25,repos
1553488,-1.06,1.25,-11.09,-0.95,-0.10,-0.26,repos
1553502,-1.26,1.27,-11.12,-0.99,-0.11,-0.26,repos
1553516,-1.43,1.41,-11.12,-1.02,-0.07,-0.26,repos
1553530,-1.41,1.56,-11.18,-1.03,-0.04,-0.26,repos
1553544,-1.23,1.73,-11.17,-1.04,-0.06,-0.26,repos
1553558,-1.13,1.73,-11.05,-1.04,-0.15,-0.25,repos
1553572,-1.08,1.73,-11.13,-1.04,-0.26,-0.23,repos
1553586,-1.30,1.95,-11.08,-1.03,-0.33,-0.20,repos
1553600,-1.53,2.12,-11.16,-1.01,-0.33,-0.18,repos
1553614,-1.80,2.16,-11.09,-0.98,-0.25,-0.16,repos
1553628,-1.95,2.27,-11.14,-0.93,-0.11,-0.14,repos
1553642,-1.91,2.36,-11.18,-0.88,0.05,-0.13,repos
1553656,-1.70,2.41,-11.05,-0.83,0.15,-0.12,repos
1553670,-1.44,2.57,-11.01,-0.77,0.19,-0.10,repos
1553684,-1.11,2.73,-11.18,-0.71,0.15,-0.08,repos
1553698,-1.11,2.82,-11.16,-0.65,0.09,-0.05,repos
1553712,-1.16,2.96,-11.22,-0.58,0.02,-0.01,repos
1553726,-1.21,3.02,-11.19,-0.51,-0.00,0.03,repos
1553740,-1.38,3.14,-11.20,-0.45,0.01,0.07,repos
1553754,-1.61,3.16,-11.24,-0.39,0.08,0.09,repos
1553768,-1.52,3.17,-11.19,-0.33,0.17,0.11,repos
1553782,-1.27,3.16,-11.13,-0.29,0.20,0.13,repos
1553796,-1.04,3.10,-10.92,-0.26,0.15,0.16,repos
1553810,-0.84,3.06,-10.66,-0.25,0.03,0.18,repos
1553824,-0.85,3.04,-10.47,-0.24,-0.09,0.20,repos
1553838,-1.10,2.99,-10.25,-0.24,-0.20,0.22,repos
1553852,-1.37,3.05,-10.22,-0.25,-0.26,0.23,repos
1553866,-1.71,3.12,-10.23,-0.26,-0.26,0.24,repos
1553880,-1.90,3.23,-10.18,-0.28,-0.21,0.23,repos
1553894,-1.97,3.30,-10.18,-0.29,-0.15,0.22,repos
1553908,-2.08,3.36,-10.27,-0.31,-0.05,0.19,repos
1553922,-2.12,3.43,-10.26,-0.32,0.05,0.17,repos
1553936,-1.88,3.51,-10.25,-0.33,0.09,0.14,repos
1553950,-1.77,3.64,-10.20,-0.34,0.09,0.12,repos
1553964,-1.70,3.71,-10.24,-0.34,0.08,0.10,repos
1553978,-1.62,3.76,-10.20,-0.34,0.04,0.09,repos
1553992,-1.58,3.82,-10.25,-0.34,0.01,0.08,repos
1554006,-1.55,3.82,-10.26,-0.35,-0.02,0.06,repos
1554020,-1.57,3.85,-10.30,-0.35,-0.03,0.05,repos
1554034,-1.61,3.93,-10.27,-0.36,-0.03,0.05,repos
1554048,-1.61,4.02,-10.32,-0.37,0.01,0.05,repos
1554062,-1.53,4.07,-10.24,-0.39,0.04,0.05,repos
1554076,-1.48,4.09,-10.20,-0.42,0.07,0.05,repos
1554090,-1.38,4.13,-10.17,-0.45,0.10,0.06,repos
1554104,-1.32,4.18,-10.25,-0.49,0.13,0.07,repos
1554118,-1.35,4.34,-10.21,-0.51,0.16,0.07,repos
1554132,-1.31,4.40,-10.28,-0.53,0.20,0.08,repos
1554146,-1.18,4.47,-10.19,-0.53,0.24,0.10,repos
1554160,-1.15,4.55,-10.23,-0.54,0.26,0.12,repos
1554174,-1.15,4.63,-10.26,-0.54,0.28,0.15,repos
1554188,-1.07,4.68,-10.22,-0.53,0.32,0.19,repos
1554202,-1.11,4.71,-10.17,-0.52,0.34,0.21,repos
1554216,-1.07,4.86,-10.05,-0.51,0.37,0.23,repos
1554230,-0.89,4.84,-9.90,-0.49,0.36,0.23,repos
1554244,-0.88,4.83,-9.79,-0.47,0.31,0.23,repos
1554258,-0.82,4.94,-9.70,-0.45,0.23,0.23,repos
1554272,-0.84,5.10,-9.72,-0.45,0.17,0.23,repos
1554286,-0.88,5.27,-9.86,-0.43,0.10,0.23,repos
1554300,-1.03,5.34,-9.89,-0.42,0.05,0.23,repos
1554314,-1.18,5.40,-9.95,-0.41,0.04,0.22,repos
1554328,-1.24,5.58,-10.00,-0.41,0.06,0.22,repos
1554342,-1.22,5.64,-10.11,-0.40,0.10,0.21,repos
1554356,-1.04,5.70,-10.22,-0.41,0.14,0.20,repos
1554370,-1.05,5.66,-10.13,-0.40,0.21,0.18,repos
1554384,-0.89,5.69,-10.06,-0.39,0.23,0.18,repos
1554398,-0.68,5.73,-9.98,-0.37,0.22,0.18,repos
1554412,-0.56,5.79,-9.82,-0.36,0.19,0.19,repos
1554426,-0.48,5.92,-9.70,-0.34,0.13,0.21,repos
1554440,-0.50,6.02,-9.62,-0.32,0.08,0.22,repos
1554454,-0.59,5.90,-9.63,-0.31,0.05,0.24,repos
1554468,-0.63,5.89,-9.42,-0.32,0.01,0.26,repos
1554482,-0.72,5.71,-9.13,-0.34,-0.02,0.28,repos
1554496,-0.80,5.87,-9.18,-0.31,0.01,0.26,repos
1554510,-0.92,5.77,-9.15,-0.35,0.07,0.25,repos
1554524,-0.80,5.41,-9.07,-0.38,0.13,0.25,repos
1554538,-0.63,5.32,-8.83,-0.36,0.18,0.24,repos
1554552,-0.28,5.62,-9.15,-0.38,0.22,0.25,repos
1554566,-0.33,5.58,-9.22,-0.33,0.25,0.26,repos
1554580,-0.50,5.60,-9.25,-0.29,0.21,0.27,repos
1554594,-0.30,5.77,-9.51,-0.26,0.15,0.28,repos
1554608,-0.27,5.99,-9.57,-0.25,0.09,0.27,repos
1554622,-0.45,6.01,-9.44,-0.21,0.05,0.26,repos
1554636,-0.48,6.13,-9.34,-0.19,0.02,0.25,repos
1554650,-0.52,6.25,-9.39,-0.18,0.01,0.25,repos
1554664,-0.59,5.97,-9.46,-0.17,0.04,0.25,repos
1554678,-0.42,6.20,-9.55,-0.22,0.05,0.25,repos
